yearmonthday,H001,H002,H003,H004,H005,H006,H007,H008,H009,H010,H011,H012,H013,H014,H015,H016,H017,H018,H019,H020,H021,H022,H023,H024,H025,H026,H027,H028,H029,H030,H031,H032,H033,H034,H035,H036,H037,H038,H039,H040,H041,H042,H043,H044,H045,H046,H047,H048,H049,H050,H051,H052,H053,H054,H055,H056,H057,H058,H059,H060,H061,H062,H063,H064,H065,H066,H067,H068,H069,H070,H071,H072,H073,H074,H075,H076,H077,H078,H079,H080,H081,H082,H083,H084,H085,H086,H087,H088,H089,H090,H091,H092,H093,H094,H095,H096,H097,H098,H099,H100
20180109,8156.173044664715,9423.91369049425,8863.647117716902,7969.016411368736,9964.660186049583,7968.609768607605,9282.3851851192,8854.080148933095,7968.431724188288,8012.527875718212,5687.434156664543,8069.358021408244,9359.396063217875,7978.634065234867,8983.513995430425,9482.778014589447,9104.829810496085,9296.859576133986,8959.889560442003,8801.996414188645,5758.3126821252645,9387.62156547372,8024.277214367562,9881.761373160298,8118.115127755209,8801.126443472558,9386.33534127885,9207.195149603753,8098.536249021984,8953.065820108737,11799.797433002715,5681.076464189758,9420.76009832029,8952.6657564187,8998.774044184234,8985.22728211894,9491.616233025688,8745.028293334197,8103.46271902869,8109.464664582005,9486.27205153103,5671.171681517827,8886.315994739192,5732.20469485547,8090.88515632253,9651.36559088998,9913.591002069545,7889.961272072029,8922.545060450013,7733.093304809743,8890.260087115115,5678.416403638318,8961.291366850028,9338.210202853352,9425.87285552606,7970.429195729159,8159.174886283063,12802.207168433435,9421.94447326237,9909.631358905886,9362.140239591361,5649.426584495782,5647.001280798748,8895.68548293626,7927.131116317793,8058.040444570685,9467.103613998734,10652.435888871812,7982.056208257348,9405.457835088644,8827.097713151126,7943.393486547486,5721.981465732738,9907.468678357349,9144.820539844743,10876.97192832687,8135.116367735365,5671.586492987322,8799.442923443996,7981.448300260475,5816.035352768375,8867.99375930921,5692.1401305196305,9636.942825796745,8041.447970513256,8957.0198761422,9694.999138365383,5764.86171519147,9263.122278452363,5772.927656570618,9780.785026145655,9536.165616139078,7980.002256057319,5627.952662884247,8884.299149149014,9326.08610145417,8752.117006270437,7937.1900263560465,8899.019644001126,7970.929735336029
20180110,7906.070706629694,9507.296862885554,8743.495653819144,8043.087892883435,9855.843172530993,7972.731531637075,9294.803366843465,8998.81950060063,7982.4525487139945,8006.278342698728,5746.607791003897,8094.3890753728965,9404.892224623569,8045.482771975306,8892.94485942512,9428.976480607853,8914.06849702645,9411.39846588989,8819.385223300973,8723.811834182246,5739.246336521908,9383.670984862994,7950.079171052197,9643.511130659717,8010.629713412418,8895.463624052896,9603.260113042797,9294.205580939346,7982.916595486144,8747.909312109969,12677.595119724361,5666.089094156161,9578.396152079944,9124.623353749445,9066.721541570454,8873.568845348314,9374.148585011892,8807.467322974315,8031.823599092206,8218.649726021205,9250.70152053545,5737.369198672189,9035.932531782862,5676.2949922479875,8029.475057034983,9427.568539773829,9895.774073045928,8168.7164080131115,9041.655797144764,7937.147808281585,8762.050302108168,5686.55925672957,8956.313666461287,9185.653577986863,9302.42767025314,8051.491559918435,8086.7638282524385,13028.316277947044,9362.018135810846,9786.253050995007,9337.408075982756,5686.10806966383,5759.598419840351,9037.004180435584,8101.704861822066,8272.274243038297,9272.099244097719,10668.402537775204,7871.654987912746,9409.454776682267,8829.702606994751,8051.58604306322,5723.949945638953,9978.176634317277,9480.75756072426,10776.777068396654,7998.658073692843,5668.440809257586,8996.914337033591,8078.690928666005,5660.992723763956,8917.22324138344,5719.673524861867,9303.91786292559,8100.381870273812,8970.529271840756,9480.705443206669,5691.379461677082,9569.105753398851,5752.76800374511,9842.643533532375,9474.359491473906,8035.331954889767,5704.700578009172,8800.989667137579,9434.988667593216,9010.134560021022,8125.574288937361,8837.501601615306,8152.93850706765
20180111,7895.039184845365,9531.60470050386,8842.259131759756,7868.886094827511,9935.618469686722,7996.943605623614,9309.418404316928,8667.052954218421,7979.662872062487,7965.130214364986,5672.781151443621,7977.412483697757,9316.155738207408,8124.996287952639,8925.445718898636,9491.551783311288,8958.511569642655,9485.734231569617,8967.005762664005,8942.447917784211,5666.603412443993,9389.555244410885,7823.899156752254,9834.52868704895,8096.7497966519,8919.06828229699,9343.387882092007,9395.260974498731,7857.846155694073,8904.986372077352,11901.773617776407,5706.324097174064,9504.558273261999,8705.607046229963,8952.407232197036,9078.269401718811,9442.406666085533,8750.147658634332,8072.463236934509,8008.333263468826,9334.988555068643,5655.899406066424,8918.545890176292,5791.453503675013,7861.8863362545235,9257.706498146483,9881.680922009706,7964.682549089989,8711.043261219766,8182.657408905624,9031.180035768666,5734.057871653138,8948.11269126044,9349.272568488164,9290.051353507284,7950.171572584674,8016.723763522503,13042.971414284662,9456.488594886529,9885.537059221664,9344.39618948086,5739.476907154615,5742.643098102363,8719.834677292267,7965.893460026495,8094.50601576887,9305.85976631518,10836.597411239638,8008.110436209899,9443.23578724939,8997.7774308346,7930.869346807193,5786.832918143808,9864.151631806766,9509.4917099232,10870.417850489244,8097.616741425272,5666.187914148148,8890.57025988022,8100.330822165539,5735.621724428143,8838.88761900891,5765.357887752363,9178.003803004762,7973.615515459836,8945.438906009194,9299.39705638494,5756.631451636935,9314.855280207437,5753.509535072925,9872.056489500315,9407.58499022896,8130.337831894555,5760.165478763065,8971.026582002783,9364.802796290664,9078.919184199896,8108.549042689217,9090.505510295021,8102.555541673677
20180112,7940.174246404529,9239.47942302529,8960.672877742647,7823.786269881378,9853.46789975229,7972.484273755805,9402.128313743442,8899.060950259249,7813.779443878764,8157.117049323131,5692.4184877848,8015.0075192707345,9235.487148744987,8138.017328641597,8817.436554413083,9301.277135517277,9119.25376437924,9398.259796143271,8737.3772780943,9105.771543180766,5818.9339782453335,9425.960595662147,7962.956842298323,9868.762014897018,8094.811085957884,8914.344039849208,9389.573008750067,9513.745140611909,8127.720146025019,8809.297615953767,11836.749347763005,5746.810982247454,9638.628082122943,8880.220700964583,8820.271940932791,8905.399676229252,9184.540478753797,8971.62729525461,8121.951428538055,7928.603032165977,9420.54637645537,5598.993522096329,9073.555223786807,5675.911542110776,8049.696146573336,9288.491459744224,9903.29391678,8074.774573804069,8843.320931151515,7874.2284959814515,8761.21025772607,5684.671584346269,8918.432701139825,9225.798190910804,9399.850082962663,8103.80617657678,8144.782523955457,13010.188506454744,9517.697461466636,9840.677431454746,9212.304601143433,5678.622048978793,5710.055242485544,8928.985697211763,7878.905071506899,8000.75403589296,9541.022911963908,10567.475487941078,7957.032430140082,9421.237196586195,8938.011982148071,8124.137805402349,5621.4812954572935,9856.168271089926,9325.7531513489,10901.313148185583,8017.489634712068,5672.123082296973,8825.849614525685,7961.8968102015115,5739.283667094184,8914.010388194492,5717.441083370091,9422.919882132324,7868.043406342966,8774.506697692224,9415.64963604732,5740.654916000321,9355.334258546289,5673.7379694043275,9639.552850458062,9413.823708865963,8059.682152591044,5749.347999991262,8888.381932352417,9362.72432876982,9002.234905331068,7916.686545071455,9049.69929775709,8066.96276492661
20180113,8067.625878683449,9521.519588055315,8965.025667474483,7989.511092483568,9943.762322053126,7963.28979044684,9526.71110312399,8687.169926088356,8039.403135733076,8069.751046281847,5731.688598012126,8093.602982164479,9388.568751615532,7959.439839700515,8997.18717768014,9540.63298048744,8927.021215408222,9302.669518278253,8985.78662233772,8959.0288215726,5742.927423081872,9478.266448755656,8071.342647461524,9938.147545828791,8030.009812306086,8963.15044481221,9438.03504978736,9397.830868761444,8158.901694078532,8949.878131424473,11594.354964362188,5690.531996648092,9419.67281776231,9109.160600484785,8885.752882567844,8963.320168263803,9463.888582308324,9002.133273166453,8057.598942699055,8023.798194916867,9447.242379485424,5717.7183548364665,8956.11843223175,5735.879739121955,7983.600517376538,9331.101886158074,9869.82351861199,7923.278874477912,9157.50241970112,7956.64099547131,8811.669827637254,5708.033104838493,8814.878233523756,9230.696404326867,9389.713841765019,8139.6025957776355,7919.1643543381415,13043.417305410227,9173.59492700616,9858.117414519013,9595.468220362098,5686.524743868492,5686.061212813454,8879.000602507022,8061.605678913468,7837.001028522269,9448.067800150931,10848.501096741104,8012.546480416144,9313.849593871286,8942.356126538496,8017.098712546355,5712.235855592045,9934.31683440078,9396.917193194782,10895.40207400908,8027.885904149424,5688.730245755874,8964.193196754235,8026.84545846934,5613.287336798194,8723.508732092727,5861.3485589228185,9400.903430459899,8211.707397268996,8754.757447562117,9348.23219865924,5846.196386754052,9459.71897311213,5667.669534425235,9941.232597055292,9379.468958133399,8021.808752712419,5652.325752172952,9101.118688390477,9241.984968056864,8854.95032495301,7977.284294606162,8966.19518096151,8072.394808999396
20180114,7993.660265822775,9399.972943644836,8905.461328530828,8101.030377587669,9689.941635517034,8041.832092976078,9446.071461673602,8950.25917265527,7952.652076824674,8089.838650066937,5748.8428036947425,8005.976964071714,9418.25284475064,8213.704928617606,8856.103921149755,9219.560965074183,8944.96352560129,9236.10397487935,8915.094917837483,8933.073727191078,5733.89838645848,9394.65564061039,8038.458215007271,9808.330288651152,7972.3206080240025,8928.033846915112,9247.932268675833,9432.43826092466,7956.27598676721,8898.186221560078,12387.280357137102,5639.83121474235,9603.380573632609,8871.31906000216,8917.091691182486,8890.49323494098,9339.190626699366,8880.762424455645,8135.504810784932,8000.094182307896,9490.192818543555,5682.237802363986,8969.526733191171,5757.189668080002,8169.893153636707,9295.97554492114,9612.028826800413,8095.335517995816,9076.68163495032,7981.355471245093,8959.903218884554,5819.287610811139,8867.188620127768,9379.365678701752,9404.280088053372,8004.1352155583245,7998.012510419726,12874.227833131135,9369.335590815273,9887.903038588294,9432.661080406637,5747.9307743924655,5688.470184480638,8683.482698562262,7965.6344076718215,7940.986238442501,9523.181553167216,10928.920399878994,7973.035997505463,9255.27007846157,8849.291193723871,7982.932144025956,5748.024762170093,9859.086880925493,9262.521634123237,10882.670400396817,7815.198245828775,5750.992860123238,9124.383329004348,7894.73330971098,5632.961934814852,8847.651971164525,5848.635847217787,9455.88905821284,7849.6614855427215,8992.129794013641,9382.396317316203,5752.955156233849,9435.318987425217,5798.678747502942,9939.059104486718,9054.081062839772,8076.371246908232,5739.765436061018,8873.074053410486,9278.44484800433,8802.728028894464,7831.3402604865,8817.572907163489,7968.36948541462
20180115,8144.166573615665,9307.53938761977,8838.226776996547,7912.156246698324,9731.117437973933,7874.958194845408,9262.973178382337,8935.057873885238,8103.035987886016,8058.259394227064,5739.810577251634,8013.389459026053,9462.449043888075,8028.986272417238,8978.083930461371,9401.914818681145,9030.390529272268,9450.732524475241,8866.080497694653,8901.908130709571,5687.919463069311,9275.920771566047,8022.5649260468645,9898.201852791191,8085.199835086241,9145.34939375416,9322.300392398523,9392.684945228519,7951.046950842689,8901.737964413105,12455.27961213158,5739.092832411592,9371.04980134381,8891.467131236734,9098.482534489756,8879.21549428613,9372.017416995252,8937.041087185373,8042.030719532404,7875.320384591248,9590.225088591873,5673.468662652331,8841.799912482707,5730.869488924437,8008.0250717740055,9501.007674183025,9925.585381066638,8008.699922885671,8856.863339284888,8017.823435964771,9082.022175359982,5675.677561243175,8908.175063339755,9560.991550312841,9181.373143706769,8197.559217909362,7952.915925235604,12742.096985152979,9447.952133117493,9909.410371999531,9318.10724740382,5697.396193015798,5687.798017057848,9006.259441349763,8009.095655736245,7989.901859847471,9335.634321740956,10866.810426248152,7769.397266254421,9344.62236614907,8876.272324229374,7992.371019363294,5855.019911268516,10271.642493287056,9465.915597004083,11019.836237573063,8008.142737987896,5788.954271304712,8988.157697935885,7891.648122059442,5795.412856268312,8947.958628691209,5682.284239837219,9334.455771801548,8007.566573646789,8971.257885872657,9271.461800271574,5759.9004187520995,9417.78968194379,5682.259862576912,10074.168228656352,9393.797309324213,7894.947760606242,5746.365084625128,8914.369956308907,9222.464152616465,9003.674071375364,7915.2533914990645,8825.930364839343,8108.021221941652
20180116,7971.161943908887,9367.829869207313,8962.169780231137,8038.604081122005,9874.083801576027,8066.135782637981,9470.930092723105,8881.257888329366,8058.391362190543,7962.023233858854,5748.812692006138,7965.530663054823,9408.075792342479,8083.731175815948,9060.507867604036,9436.514843487399,8898.339380544783,9422.635386412076,8941.538019648064,8935.319620957609,5717.948113889128,9210.643975376808,8017.308590539809,9710.889675773447,8121.200262558593,9066.281128219212,9252.868615297115,9357.578488599922,7905.587701788033,8997.910776855706,11945.571977526128,5629.979604787591,9524.614897247933,8928.116779663513,8801.213828542071,9028.020071923496,9539.726522457186,8989.396548172528,8206.221508361585,7841.078540862277,9359.151247635298,5732.678533788844,8819.890098582628,5710.895598826247,8052.748000086675,9492.23177339279,9922.913004073149,8009.322784504911,8867.450489268027,8186.130191326693,8829.867945344053,5752.0659449864625,8994.918319166882,9520.440172155808,9208.457750799236,7987.3109834246525,8072.893856730235,12925.437685412624,9380.05330208799,9735.246319493726,9301.395271113686,5612.391222551804,5829.8830556718,8892.893170150199,8104.203360991838,8081.128612146136,9548.982002110466,10634.209002203459,8048.813187564256,9278.823906861615,9131.870318775966,7983.460727070979,5700.502252621279,9780.21349361633,9321.831164914873,10782.522507118492,7923.450011555554,5727.510549028739,8891.86523661934,7977.816223419896,5688.073217574235,8970.80715412704,5840.3160644808195,9406.934914828822,8038.196455755451,8947.050397460318,9447.312751055528,5680.555212362518,9284.760993308035,5623.725759658665,9820.255073799091,9371.981009823932,7942.459842971773,5702.053086458843,8761.882723088444,9368.06252278431,8942.888895570453,7963.445268197224,8866.51257979274,8066.994324533735
20180117,8033.8133894084585,9415.096191621964,9003.428075223346,8219.625766947584,9782.608700061084,8096.549717231882,9466.528072218223,8979.781487204753,8005.431677780598,8119.574991987759,5704.656008500063,7894.077650591981,9441.054062275516,7960.21599874628,8906.344807902033,9452.604832923605,8942.393344818642,9446.641250061346,8899.083296081957,9008.611439627059,5717.951267453708,9363.09032611978,8015.052716333278,9854.200309737134,8075.220546815195,8898.817056788295,9233.579337017505,9285.277087852804,8236.893963150691,8901.436734090506,11123.958522909676,5657.728654659217,9319.912115901934,9071.239781817538,8912.924915953885,8802.074131077483,9451.849330917692,8847.879375958824,7918.736614796552,8035.031568790434,9332.262088400585,5655.459586525701,8894.721511312366,5793.64504426509,8136.3751245735175,9467.001593955427,10013.875493027308,7994.181240523472,9011.199016640227,8063.66121135085,8893.398814697395,5719.681148322789,8966.678447832626,9398.482875643915,9367.113626624105,7886.175031353388,8052.743156449202,13038.405169343252,9272.06804341441,10089.096475971182,9348.335149623219,5657.361586898465,5691.95754150911,8906.910445897067,7874.658250981646,8145.202810523379,9332.383783607864,10674.057341991942,8058.840231322039,9387.580391706344,9015.434927434299,7993.4329655091105,5786.704598580342,9715.449824662215,9543.010583295998,10925.979474791095,8148.847426353562,5628.059710071624,8869.560813373799,8034.336080471365,5629.18801140734,8866.722730432593,5758.435441365454,9326.045181522142,8022.19520264022,8798.683424920664,9573.247783138047,5739.871231240699,9231.739651960617,5710.771363437521,9934.653874954554,9389.554396811229,8004.818692153466,5784.866089018914,9118.45063353016,9402.004732203777,8922.132370098663,7913.501179416012,8861.263958113434,7978.143987846088
20180118,7992.562435689552,9270.233819518216,8948.985812711007,8110.728753898888,9736.474549006974,8014.001373653926,9446.847477095818,8852.620774183031,8085.929464001914,8120.713817521017,5736.999205262512,7991.780747102522,9462.214683622418,8022.021660274716,8907.248999216912,9573.719278815133,8998.569985846025,9315.384974960793,9027.27511888976,8660.641304538907,5848.367062531431,9405.60451191719,7941.0090751872685,9835.696775143224,7926.044402999179,8863.260305040509,9264.689606511734,9574.500864060303,7998.280038901485,8986.672594649704,11928.257823460244,5717.744373539431,9449.659281772792,8889.651368046478,8930.99792801546,8895.206888287372,9526.860423129194,8958.055594722593,8176.092845127045,7983.874508143729,9450.144135934377,5850.740695086479,8878.529085669012,5771.7231053222595,7928.853330101753,9322.812613407044,9961.268156133063,8036.321525027696,8926.098872338109,8172.751148701331,9070.499762894864,5681.202750252347,8777.077123127667,9344.364259891292,9446.261538609639,8087.97100441963,7977.578348714743,12821.132028542781,9401.938988178015,9878.757114043248,9374.062195000919,5767.554992707518,5806.65202130373,8896.441524132648,8017.286252253301,7984.855224374837,9313.590707010271,10829.838951279025,8025.146502080949,9380.171911853377,8869.353755375185,8275.930903374665,5725.271480965236,9967.59723083895,9398.58661185479,11056.200379032145,8083.581588255443,5695.282774873898,8911.538954686568,8025.59823957385,5716.060345877975,8835.675898849264,5584.353131737753,9480.125042839878,7968.761717920939,9040.305158723766,9494.98488837058,5772.42998912195,9426.493659156447,5736.455429558211,9891.603811866085,9459.437357146231,8035.487832321985,5721.283026668991,8818.017625218483,9461.302341084001,8879.36612796184,8166.969063233195,8894.102208828617,7990.375864663304
20180119,8074.703348033642,9406.080993307305,8859.225535421747,8079.473260879168,10067.405717788884,7989.127503760957,9481.737292271308,9011.334506385521,7973.686042809419,7993.117907004881,5798.0320909968905,7922.516431244382,9412.71035593109,7975.117694624352,8900.895377276125,9423.226508843418,9080.621709819112,9380.768718390449,8894.835188971912,8709.647084138312,5798.419012532354,9345.717121899277,7999.4717556305895,9657.614346041983,7981.968416314099,8847.597913469248,9427.898729230892,9387.12677591027,8187.072697209906,8937.786505962305,11953.869976807295,5685.591971026124,9439.192390025548,8904.148808368547,8838.717072663267,8870.808100177706,9362.42635060622,9112.690539408768,8255.608976671741,8109.938413797072,9300.36434605047,5763.3363040469785,8814.604121837747,5674.651354358435,7957.086851734177,9309.496661466002,9917.972156786178,7997.08393113453,8998.394034966035,7923.739915828698,8889.566697135871,5685.66774914444,8899.291068106217,9396.626249948233,9377.444406217332,7857.398563476424,8163.629569390038,13012.997476379782,9350.48222067035,9850.51104776006,9332.759847461795,5708.606197308013,5674.123523563371,8873.53656459426,8026.644208247129,7996.975826500333,9455.670502765226,10732.73916427926,8090.019132132218,9422.477139878783,9024.726018549127,7987.8437806952215,5747.0510218032605,9772.46215494674,9243.322687750859,10868.08923882202,7845.311564235978,5783.044681474497,9002.93564846635,7886.463786167616,5782.582411008129,8852.642801327958,5659.139352802703,9350.680292001533,8015.7924087916745,8828.295440198202,9355.466848666536,5692.49034705805,9389.911272270765,5715.536527987791,9957.471936493519,9316.378247654919,8167.712737454087,5770.595345182756,8868.083610944288,9281.351400175532,8906.331360244381,8034.5768254655995,8906.252938924023,8112.195339703596
20180120,7967.40792961785,9417.978733090351,8926.045182436015,8025.584632015339,9868.265185120408,7823.142816060417,9334.20359493593,8922.716674705924,8166.807241975106,8168.526928565257,5734.311713946253,8036.500353076556,9500.907671259452,8040.3994509158365,8958.862961308276,9531.744264611847,8846.347976061134,9256.674677985256,8781.201419751418,8979.0077685467,5730.644977379855,9596.35344361825,8001.325410628173,9745.465388283841,8065.266304741398,8862.888634667263,9404.43630980825,9205.532354820514,7872.235708642863,8911.930038628128,11773.822580651777,5707.81816684519,9613.168890524516,8752.890110862443,8957.14971754225,8678.385669208867,9278.927506484917,8710.476898054885,7949.153644864477,7892.4502590205675,9465.842402922379,5833.605627071692,8857.19572516524,5722.260272685297,8097.931115576851,9403.618773951992,9711.984975283578,8145.552400521096,8737.188101727636,7933.48509931739,8932.323834975683,5629.394745575633,8834.548867380245,9463.702602451001,9369.80360841151,8110.190218799188,8180.028424470978,12953.931012067693,9446.46500557276,9714.735967059314,9267.289764497835,5710.706995038559,5705.315335023746,8989.97042955371,7978.3191949694565,8038.482360261263,9466.023813434294,10991.17675380049,8066.893926786239,9563.541024816997,8810.670585411206,8126.13141796975,5684.525635247991,9851.750834915056,9203.357673453926,10850.224383139695,8191.277249254693,5727.629246482406,9167.412309126688,8159.542787145248,5694.061537953341,8881.49279605874,5633.57453895169,9163.034008631452,8034.638787544334,8998.838576915789,9328.731795267811,5585.66592983685,9404.555499711896,5714.82751849192,9988.412978093329,9341.86127699376,8021.901203317345,5692.059212987578,8730.72593663616,9356.089277460718,8865.599486430108,8016.018022976193,8955.953279689129,8115.472185055785
20180121,8021.833538253561,9379.415817750729,8963.851290821662,7860.591011400492,9962.586275846623,8084.55801961983,9411.062556846675,9023.569070860038,8177.316321235533,8085.187699883603,5796.973513986325,8061.735251513203,9316.960226579053,8103.082560333635,9120.494140129,9385.289610773918,8975.78248279392,9267.215832878423,8839.151297818235,8729.681467289545,5709.013755996283,9374.731322841857,8008.927535453769,9823.63007143878,7957.5259275754115,8956.01731193981,9368.800657186683,9340.344237675476,8073.289848586067,9038.57224043843,12064.49712446565,5659.833071923595,9241.267366277125,9035.268272177047,8739.39001294268,8810.329343440746,9522.469123291256,8849.175460533388,8024.114351718935,8151.092152789827,9225.957976702213,5667.534094774664,8842.158565636115,5766.533907488167,8067.909793353109,9364.143014749194,9897.992825447682,8161.510915298638,8948.451767556202,8175.022632656394,8906.37601946327,5773.742561037852,9036.211614759772,9235.42277098528,9550.856739244025,8063.327992069193,8096.810431202024,12903.911390271895,9262.61366359752,9945.15230142123,9471.824728264217,5717.532881417673,5701.359729258072,8948.812913134074,7916.80962540986,8018.342080075335,9258.931159046315,10770.92970447654,7962.249227919643,9282.559222604717,9011.093764106967,7958.072817413531,5740.477721461729,9819.118823792827,9531.539222869897,11103.760372517048,7954.738803997655,5716.501157357107,8961.153381126074,7988.023892096997,5805.661233158326,8898.695359783784,5751.332896341949,9378.501836649397,8077.186654965963,8899.424049766532,9457.637316602597,5748.280899602103,9295.376826473012,5781.016679255412,9833.149879039192,9291.918021005346,7991.636355439366,5797.489794935612,8969.59025342638,9193.624896587347,8903.545700922316,8008.870870207425,9035.069560905777,8119.796675924461
20180122,8035.270689419728,9222.990594418203,8906.180546821342,8127.181016291249,10022.802046336266,8087.796209908959,9526.262859758113,8874.782718527118,7975.04410778959,8173.499736888184,5728.551434558553,7965.077131368611,9427.87414493061,7956.23839340858,8764.90864558995,9219.1181603565,9076.290483997276,9324.66502417804,8908.311783300793,8985.518660577136,5592.84461684738,9286.222702563246,7872.965876225119,9956.928051769339,7877.306140643539,8954.992320301148,9481.89708757702,9399.80996715354,8009.4966559698005,9073.763893351334,12423.2459801687,5663.9338964908275,9278.743294312717,8795.260035249303,8965.855664369868,8831.105763120335,9397.437258175036,8944.035056357761,8129.788579423539,7986.22767343185,9504.56504276503,5776.473467032205,9035.948910377412,5744.734391345237,7976.1317615681355,9507.952824368771,9698.509325448877,7846.593795927324,8990.462108755217,7855.102375884686,8959.889578185048,5672.666764064047,8919.686981663053,9467.931136032777,9390.281113368297,8070.107890758372,8062.970333020938,12741.266512064924,9373.962187114306,9902.76740437704,9447.545486536023,5852.804267968032,5825.928053162985,9052.651212637873,8043.607037408678,8052.572161564083,9416.108366951972,10753.100860002793,8033.039879184966,9076.80055792116,8889.63289035932,7950.64925430261,5626.343667139882,9804.502653452868,9592.193407170103,10916.26122590874,8037.538880405503,5635.112931293704,9012.889324025586,8114.891199621238,5826.840655502056,8939.197006188111,5715.556129006796,9311.00145064609,8022.432271382576,8863.359625605763,9400.448125461684,5736.847619567831,9372.931643192871,5590.144069327499,9826.60636472669,9294.980908387082,8217.146806922057,5748.238780410991,8865.982173357874,9321.160088148705,9089.742407212932,7941.371534042142,9108.65360902781,8267.18797908563
20180123,7988.176251376785,9346.305793792913,8876.560178813868,8149.850683008159,9969.015282241742,7990.757675368901,9465.97952257823,9045.79369181095,7939.309440706173,7954.712781217227,5703.882787977594,8058.280092576982,9332.43542349803,7945.3476688985465,8897.129646437514,9315.889595765293,8800.756685710932,9251.635097876167,9019.522713341881,9040.99359071803,5701.945853076421,9374.268684855197,8076.633324919936,9773.185069866571,8152.405002221315,8822.451849027439,9482.309173629888,9312.868920918125,7988.924404571508,8789.208449546832,12250.813351145754,5817.568084393638,9350.77119967095,8961.135958841114,9017.617432961859,9018.033470729724,9473.31639243844,8910.097565909673,8063.550370566063,8128.960380268551,9539.6841500114,5774.854741394612,9164.438711990144,5735.157773463073,8006.213989656813,9425.630914967993,9841.470281331263,7995.944363874069,8781.498590816527,8033.768335453955,8789.678489324873,5642.6795390202715,8859.913746076949,9479.51030837968,9277.432655409926,7895.148305688207,8120.756328880727,13079.26859618635,9198.473328147198,9920.217621140953,9483.877264850762,5724.436734886184,5720.123305784702,8787.631209324596,7963.9283846438475,8070.04697551579,9407.639288956969,10859.408598712438,7947.941168738761,9240.653828816205,8862.30297839169,7970.246253479574,5828.691812430734,9811.110631981603,9387.049894909198,11009.839094131985,8027.399523216683,5707.112152759563,8897.508248243503,7993.918555763702,5693.147663814285,8936.81854693584,5676.14013649221,9407.729599220813,8127.054353382284,8785.933739288976,9363.732669575149,5702.208263543981,9266.968864788374,5801.905948280357,9889.765670627532,9392.078519886856,8131.117882235231,5761.050981673452,8946.425145181,9370.602037485136,8928.86190959987,8056.8272763451705,8805.484378357507,7953.650988550762
20180124,8063.533809808636,9460.888051122472,8888.751039448958,7848.99910763656,10163.239949202922,8002.473887385612,9483.683125794076,8904.78476693229,8004.875020018946,7839.385513791697,5732.171960460818,7840.651997211593,9316.667539166378,7905.102927858172,8905.080513121702,9233.062439344232,8905.547455570882,9453.134129853399,8744.674132373653,8840.512990669278,5779.945585844366,9231.57316090013,7917.499934770978,9945.6227977986,7855.264969119166,8921.00622681671,9351.877498457967,9314.039696109876,7993.666509933677,9097.0244455028,12081.691383657117,5646.28390733873,9371.96813498179,8851.191705415593,8829.864555986822,8947.263761697915,9560.075278801285,8995.196449476012,8125.022330923628,8121.73972384957,9353.643470459909,5788.873501571499,8907.28314851011,5806.538407794085,7999.289078336656,9385.398456531657,9830.709144166405,8048.636020485131,8808.954368742361,8165.730234190397,9064.806926626905,5751.939601611944,8922.940699782928,9256.642276962566,9426.293028905042,8054.970800692606,8155.7006434824725,13217.631660420975,9210.970790007437,9910.71989508616,9410.296663478495,5633.651668033697,5643.868539216795,8981.274587227635,7966.821357991926,7960.411454704016,9391.926258466052,10885.984895109332,7872.977533026475,9360.836202943612,9009.827425698728,8049.106344474769,5749.686694266082,9699.050243782762,9570.889633097708,11042.525067404937,8004.435692999818,5778.15594562185,8738.082177061393,7889.481060480884,5801.742639092245,8752.078395042601,5681.825720786398,9400.534396451485,7992.450869710366,8851.80268663087,9280.137077183235,5633.222628372582,9580.760152494775,5658.00594930426,9981.415251925255,9320.979175084458,8076.451822240727,5790.828758881421,8920.803200685916,9509.164366499905,8771.272784057886,7980.715648797969,9016.527526818732,8093.775401885236
