day,H001,H002,H003,H004,H005,H006,H007,H008,H009,H010,H011,H012,H013,H014,H015,H016,H017,H018,H019,H020,H021,H022,H023,H024,H025,H026,H027,H028,H029,H030,H031,H032,H033,H034,H035,H036,H037,H038,H039,H040,H041,H042,H043,H044,H045,H046,H047,H048,H049,H050,H051,H052,H053,H054,H055,H056,H057,H058,H059,H060,H061,H062,H063,H064,H065,H066,H067,H068,H069,H070,H071,H072,H073,H074,H075,H076,H077,H078,H079,H080,H081,H082,H083,H084,H085,H086,H087,H088,H089,H090,H091,H092,H093,H094,H095,H096,H097,H098,H099,H100
20170617,7819.541470395632,7462.649985570872,4821.884479553523,7412.471531860025,6942.912041591924,6787.544262943009,7918.239463675979,7840.7707304847745,7553.094751671605,7678.048840259622,7631.27829726602,6816.665921488417,6804.8167166981075,8001.822302170432,8533.257966731544,7973.23422873252,9495.454420839804,6698.853578998795,6693.623268820296,4831.3519925028895,7901.696330402062,6881.438459770301,8353.352391409877,8024.1547462464505,6832.0433151986845,4778.10087858879,7978.627253989844,7520.45550909448,6717.239300299781,7914.72887392961,4821.566689167192,4853.497556785653,4855.9455634486185,6661.4679750252135,9188.899298045682,7934.1040705905025,6742.163035970998,4797.644489411441,4861.771882612532,7666.17477967075,7954.3894095658015,6698.465976024058,7841.1100898015975,6495.53433214209,8004.390842712463,4858.366397420862,8059.854319106913,7936.570931035543,6904.439725041362,6831.999327381807,8282.605498542533,8384.314369332305,6826.637421147154,7575.992553273303,7571.343457349458,7586.263971348013,4846.508183232501,7983.320991549877,7569.778412553889,7612.8141963735525,7869.835978564075,7570.776922731878,6806.257877168341,4900.750925756834,8062.247905948756,7804.53422400403,7723.54014375734,6896.2551758725185,6770.889307730677,4865.262019421892,7883.7027190891085,7914.022161173463,8245.767735810745,7535.460654144597,6574.028910138236,4803.540626311957,8021.14215850128,6737.55645229104,4804.324468833282,8330.912268937502,7983.454762464808,8051.938961098047,8007.686845905597,7689.926946544946,7548.762430171251,6681.375853799753,4796.436352953067,7486.63241150505,6797.9584819459005,7538.347122908933,6727.712750765746,8508.606496910299,7533.253689411051,7550.866655136988,4891.779932092413,4883.378558795364,6843.837530192195,6839.374322448694,9905.641854923766,7589.57021502453
20170618,7490.944304145916,6724.127899291732,6876.423486479802,7887.515539379248,4865.611092545061,8051.815295727367,6805.3151025279385,7978.949804810806,7936.9821736170215,6948.9681958315605,6702.197503163345,7655.367147167651,7025.105671453598,7551.428091344393,7870.901921797311,7731.907214698202,7588.190523118964,7575.8511952557,7508.034302409609,6887.650230892688,7641.646316528488,4840.097350472771,4869.223167045928,8218.603182541061,7504.491985140565,7850.228421641791,7506.548248192997,6862.461159166942,7504.647835220424,8302.063382609369,6899.727366880086,4732.395857649051,7920.8628808646545,7965.905175338839,7523.622927273489,7559.2914721323405,6766.354890638668,6739.776733795189,9092.739807376382,7633.413036808235,7642.578932651782,6803.431752520966,7659.463902523938,4805.132279716388,7868.311461650727,7864.475705738476,7562.453877106377,4760.265685406979,4928.37783750136,7906.155696043226,7950.548432189854,6866.258250641718,8096.561495503074,8004.719673844107,6795.8232878379695,6683.496205074115,7960.327358890737,7568.881474146108,7948.8782801857815,8021.775507228994,6822.212692219521,6752.355354175338,4860.046317779006,6751.261209724982,4902.0963255680535,7986.56831616134,7642.061030339865,7603.641160963426,8070.1876565380135,7602.444906578613,6858.094082991837,4807.620489309994,6765.227675150687,7990.932714027265,4762.130813032687,7618.584453799318,4945.276853400353,6795.674948470128,7537.827448823502,6859.979562512101,7912.881926129742,8029.9491550625735,4829.666693462735,4840.180254297885,4929.879328727312,4722.3665577125375,6807.053783262848,6867.456445879751,6861.147561740012,6841.698365237307,6749.068779814871,7534.196512709422,7947.454673468863,9282.804074690388,6781.36818058264,4851.290942798713,8006.729274230163,4815.666514166271,7551.305075304939,8292.779975318199
20170619,7982.507905876392,8012.894769243167,6846.649586859264,7915.090268376614,7852.796350046169,7939.322184853857,6779.626009635894,6702.82860207973,6791.202086079484,7516.7306019469115,6843.380399112851,4869.287100104821,6954.213133712832,7487.729636257244,7677.533128700307,6742.461212876274,7478.775678464097,7573.76532803282,4902.105307224367,7453.204972627193,7596.965362400001,7891.234054681083,7963.4216709194,10199.000075179634,6645.866999301608,4837.242220443865,7460.4950893596515,4825.083328150355,6644.879139353541,7421.193286665447,4939.086387218821,8095.67216006004,7626.030308259891,6617.90761700236,4867.752260177762,8025.4962891679315,8366.904202778707,6710.382032128231,7497.743448492167,6679.186126736765,7808.067793011951,6851.900985536628,6944.472955165518,4850.700143845177,8371.87409777541,7823.114907037167,7813.281239269877,7648.197441653831,7524.044590651027,8281.791266157275,7791.951650912506,4870.750275455643,7459.458296934562,7636.553443879345,4772.389815352033,7924.0215777014755,6897.519262768086,8010.590926363002,8485.126643824093,7841.894659813131,7515.859674094974,7562.150922387033,6718.417554367134,6709.770925775212,6652.985501842717,7583.515173460984,6829.337156603229,6865.400116132296,6799.528673144245,7766.957613557689,6764.001744942615,4778.2272712200875,6876.928081918613,7466.279560322438,4917.890607963618,7571.681913939375,6743.906915225993,7464.048380647595,6734.856590569743,8339.583676881783,8383.448607455763,4841.482548365033,6788.0404809841475,6691.883523986053,4835.507462267822,7554.209326391686,10215.483802379353,6704.790167136435,6758.538525529478,7820.572729207744,6719.381059340992,7947.9833109546325,7983.626827973131,4829.4574218645885,8366.563933779036,7554.297913540739,6682.31263847089,7589.149309979242,6814.351855395191,7991.577366981632
20170620,7944.626225966407,7642.460808477274,8190.057067744032,8312.43494753475,8039.322495453107,6872.763836156544,6853.760669059325,7963.774991137347,4779.962869677699,6890.956782473334,7483.638589209605,7749.903121769752,4921.335905934809,6676.88246367272,6779.988748873125,6811.34711565323,6817.531598255611,6731.575971351617,7541.965892687806,7818.450279431522,7464.1977386057,6786.751756359433,7998.803655370862,7656.438149119125,4854.550911246681,7474.482665770169,7589.9653414227405,8116.440196599831,7842.731693256315,8148.0250290584245,7889.449587908039,6704.9471271448865,9223.693391888948,7483.379254528585,7960.692329775413,8020.952520480078,7823.807409522097,7868.636031413251,4868.754458004564,7513.5031998930535,7621.510582837145,7900.095843080618,6817.101148817404,6683.9659837000145,6694.625060937359,4860.912224131037,7527.389786099732,4902.1653397071495,7889.340271337401,6706.860190284486,7537.990988496482,7537.970859186769,7879.10295429275,6789.916754553861,9225.983374275216,7849.3209694642055,7591.205866019704,6612.955295697288,6851.737996128924,7653.530587145317,4869.80280374502,7416.19756094633,6727.455415096497,6839.84417529168,4926.2861308218635,7865.450195599245,7798.591765248091,4772.262718135567,6821.1698119285675,7640.647417104947,7887.837025217013,7978.208950649905,6773.058270238139,6836.845962904305,7555.8084486350135,6744.332258115135,7984.8735101277,8299.438625897763,7476.868976945076,7636.910632510548,9278.556888159075,6760.634371348016,8485.887696533162,6742.501537819131,7987.451861727734,8344.710687561901,8335.319246950206,7433.963835511331,8115.082651247535,8261.93756369161,4918.653171331752,7578.763800333467,7964.686027941288,4910.1012091342,7873.379508097461,7578.746293583198,7476.849721918772,6739.689817389946,7917.339103003998,7473.76921691062
20170621,8292.729892401445,7610.093589753517,6852.517392401991,8002.5860933272015,6720.495664322008,8041.65752954189,7884.171525250731,4805.057346978149,9057.480460096509,6825.82370381282,7588.573434495218,4824.827411626086,6875.222216501748,6782.264894392704,4866.477284422734,7350.501910488784,6861.880818846114,6758.8241862601435,6794.124664688551,6868.46110893949,7477.249198306468,7514.961494273486,6810.064499388808,8314.544787605355,7894.194459966116,7579.81127060953,4845.322569807315,7826.829952845372,6755.560518306999,7546.975501996134,7453.779314572562,8350.954856435776,4895.450908699001,7838.249995335701,6815.944820519184,7423.404000907602,8095.588363368278,7550.81878824579,7528.6860732889045,7622.474939131246,7570.029411645666,6756.042156918191,7542.351947306557,8363.886748691677,6848.133486724449,6747.695271802377,6820.907925733056,7575.274975337953,7448.595237333431,7847.319571567381,4864.906324969474,4949.537065759924,8061.250248867569,10922.222433414003,7621.413794975185,6758.073003183417,7992.2342955364575,7584.650022939199,7988.714315564539,7664.026009410061,6841.150001530695,6710.036995357347,6815.4123085708925,7994.33720373587,6787.191691376211,7923.696621605797,7563.704680107225,6870.485874858151,6859.8840558530865,9211.160639468299,7931.077651827255,8220.821438371793,7695.977711183521,6677.649011978212,7783.498523949555,7570.895332296987,7937.592479148899,4922.095002277072,4789.87071816626,9046.968674805139,7615.156238908827,6819.491007986269,6785.042645053473,9198.657017788652,6740.498452483775,4861.62289318401,7582.564410854365,4949.8146638380385,4906.730857865583,7376.951687414284,7944.723386735951,8314.267283780619,6680.88541964389,7579.234688470369,7942.776623662314,7633.92848514952,7940.450247040787,8033.627340478883,6819.190023611545,7439.237374866333
20170622,7666.640032834948,6939.856645344567,7573.656976425797,8017.36131156738,7891.224091094348,8186.700221801441,4821.61684875716,8388.263455618293,7637.084450273109,4833.657268042867,7851.265239949392,7526.093788237147,7570.93120718851,8348.850413180147,6838.506318657351,9189.424558292381,6828.743518337607,8008.445620862716,7817.653559018671,7789.468170527958,4769.510587943385,6880.956878034433,4821.170798636509,7512.437055681085,6845.424369796994,6863.962917567397,8061.121248524986,7518.708020442485,4775.290867461832,7963.1932072452,4851.36982390174,7681.573993549748,4827.007017922545,4815.149605132259,10051.040571729149,6891.5256005891515,4765.652480728066,6771.790308679956,8008.980795652616,6909.868745671407,6792.675524917805,6587.083227899803,6759.520723468812,9148.249034322629,6793.166913172657,4839.8883469348475,7476.91452425264,6808.343940589764,8441.926496600345,7911.415181855985,10998.468876425188,7984.568349642241,6684.644307848292,9535.822493219146,7820.439519378522,6670.276987979761,4863.698557106147,7505.327090047703,6720.877276349447,7500.908835721358,7964.561371634605,8159.269815976877,6947.339453946684,7893.247665721417,7531.768613631971,7630.973430370496,7957.497163467528,7958.691621545368,8993.345394860366,7476.32894802157,6826.027581534187,7877.2111406927925,4866.447731205972,6777.344405082356,9209.979485649197,7519.90087198421,7593.652706492247,7547.884450091764,7603.305803442839,4816.5561218549365,6853.482414068035,8009.326006910915,7927.460768741048,4838.100517239251,4751.063083536452,7569.547231143473,7940.204780816162,6811.815779676848,6781.66778347341,9099.059994425395,4914.295442757667,7427.259535794732,4840.649453678871,7602.002545655831,4879.564132772969,6773.841845606619,7543.418457894127,8055.691245007811,6821.488489727213,4801.866522632346
20170623,6790.168226053808,7825.819850756268,7511.181260882333,7841.547288529383,7616.420178934363,6774.044518312947,4786.753105614698,7792.750808979228,6884.582361113156,6695.317408801829,7628.338524792548,7528.504342367187,4807.613025407238,7748.306895949874,7606.453835703151,7542.12794619672,6803.382453326616,7485.730031341173,7566.164700696633,6744.470774025088,7511.490996627765,7978.246681494078,6642.769019442243,7545.959167771691,7910.436072972055,8355.069489304913,6785.102071309927,6720.7812415984645,4849.168901391786,4844.13532774409,7439.192668412647,6798.903547986042,7908.878895242077,7668.038464148333,7695.718167855086,7598.597680548695,7877.20571991534,4812.571328638601,7538.189625755728,4780.135653696877,6712.954304383274,8432.637674102603,6745.64385152202,6907.280845692967,4787.323547205474,6911.91100068683,4843.894480752172,7527.778422714901,8472.281362080223,6857.426619853918,7566.620994466364,7568.62292445472,9357.033413006036,7614.278988238793,7989.949711303801,6562.153126267971,10432.812181653284,6910.896977360717,6798.841804285247,7450.648377490904,7519.473994504809,7536.135081693758,6816.574213515218,4917.219728190365,7619.266417326179,6828.307360613221,7539.794871250532,7528.620451475251,6751.790032896459,8014.82766440774,6772.629117874077,4874.159658316379,4851.512142992988,4912.405384928572,7559.390201199924,4841.267291870696,9816.744722715013,7447.819669298611,4860.6921741881715,7999.220072364469,4896.299979929856,4886.540364330169,4755.61142547434,6929.963629936632,6717.237257063197,7589.943175117136,10004.21526711633,10857.233087794326,7569.459190318366,7677.033634303331,7574.324463035846,7425.854052410902,4957.758623045987,7558.476119788289,6789.365973969465,7548.32128385904,7568.998431192597,6896.864943979559,6844.22112543981,8309.586133262288
20170624,7816.803713766841,7535.89080623503,7527.940591665815,8524.215090543845,6868.436318881842,6819.451275031901,4762.639725601651,7975.169375953161,8122.070778758073,4755.825200982136,7955.647472391346,6719.378589551019,8293.830992710848,7984.763500032418,6692.846995683571,7966.5060048516925,7548.205376540025,8394.496189811214,6868.417845259869,9814.200619383724,7891.65175667719,6853.405751429605,8086.939357011343,8406.353359202887,10587.062244603283,8080.889826834657,9965.560048264882,7925.714356496529,7708.77565346739,7879.56000076431,4813.4206288683945,4795.104942987586,4814.2658926958175,8355.019529197358,4783.903332730554,7477.692813457484,6720.940582118258,6834.738898641364,7878.977144442339,8314.426559724636,7521.6024948533895,6906.781461752966,6763.358010092248,7596.425725868854,6843.4898884517,10921.078068449156,6592.363223631431,8032.06098361189,6801.346973224271,6835.206417643899,6738.95888473203,6784.122471290136,7493.867549461806,6948.590017259452,7657.193636360831,6793.997052598896,6776.023877057144,6923.079198038837,6817.402884040172,6899.038101375716,6767.977241649158,7908.399104502035,4793.5546146878405,6821.109423314339,6758.172551583907,7606.812424838158,8044.1402422873,6788.738634632149,7960.156072081465,7598.347272911055,7460.495788921205,6706.260627850923,8219.967358046079,6697.383872753961,6760.504585456801,6729.078758155514,7970.52902903751,4869.592365115765,6846.294298214562,4831.987127675353,6758.292707179615,7946.899039890625,7431.667632911544,8300.2234335774,6661.6953419375905,7610.434045062119,7895.974278795587,6797.948170820774,4848.219893621904,7892.570707712931,6796.17126234051,8022.983623909157,7626.61136122228,7920.896532809166,7398.887240672362,7811.648578719566,6905.167955081376,4777.59817876385,8942.770226839571,6778.616785877754
20170625,7861.562571781772,7575.9519925105515,7548.869534383865,4858.807244644486,4800.436467804129,7418.465480039065,7635.429739300535,7592.512687926111,6943.0613375301455,4816.171792154538,7594.997142420821,6790.932693091364,4808.938790616569,6827.334463947819,6867.409773485562,4850.529558316394,4834.2602473272345,6680.492974771732,7532.15398844988,6818.554805614985,8050.014287832812,6801.563703252723,7543.388110038984,7979.737385835309,8297.959363471648,6751.592619418288,6865.491904036315,6798.252427097732,8071.574475282246,6791.796878088834,6745.272994664666,8150.243327739526,6756.355535299753,8003.061457431021,7474.275922176079,7562.895515351428,7922.492269032128,4947.562460025413,7929.3339336017925,6675.00503012647,7912.14791466873,7581.318798577386,8259.129539491367,8064.583563760551,7464.467382956004,6793.691789026458,7578.315630401008,7555.440580833034,6823.650364737682,6797.223332292553,7544.091640748114,7415.321810994372,4813.89520246078,6850.227731362849,6840.084259847664,6913.872205444826,4839.813290913243,8363.36078152695,8341.681268558335,7848.797995888749,7626.273869586724,8000.530789931257,6793.9467654670625,4818.839584953227,8045.192763820222,4936.909482093764,7522.117115960822,4905.081807843798,6901.743899164183,7910.278093642599,6871.225068200422,6621.362811049596,8006.615883567852,8018.36277434578,7566.091010023064,7993.26660917067,7958.8116835813,7631.387488036049,7956.182100600294,7483.553189672224,7440.522139609355,6836.549719664131,7912.57969881601,6768.485913316215,4903.903434922811,7565.427771226085,8552.687073871883,7534.986116923019,11012.275023961192,6824.714122832163,6696.044505891808,6784.276482538911,7559.848324947793,6976.897630303554,4806.279193375414,6739.905911815858,7586.462612384488,4970.815254528196,4858.886779292429,4783.140204294628
20170626,6919.643128324804,4803.2451225905825,7802.299391869807,6865.879218337426,4796.793415622445,4782.79457079273,7571.9123153788205,7430.20387999697,7564.35917269315,8033.656120899209,9204.643054109669,7556.201472794587,7989.074466656081,6748.71362192593,7611.592373796754,7632.422480047279,4886.800157952161,6726.233405813464,9181.915209945975,6717.9231824096205,8019.604829779078,7448.000880281445,7511.249256269948,6760.379532366311,6887.1757974798975,6716.772064176631,7943.05190653917,6786.404826755532,7518.332719178273,7898.290135323133,6773.864917069921,6846.276136987665,7591.84853482214,6870.957198587633,8061.226650420324,7889.770011394537,6829.913368852221,6789.808190394969,4787.037770766155,7460.749299944691,8250.67312918813,7926.5938262145555,6863.1160259649605,9040.03172885493,6676.610185961779,7934.163453566039,7525.907529078567,6816.610244994934,7927.322252463025,9083.23329225966,7536.517504523384,7466.204701863404,6730.847336741022,6799.682491814344,7917.974318120499,7851.082607229831,4812.1705652924375,6864.865996837243,7589.532217843449,7992.059302383773,4858.933665171231,7494.459473855985,6943.915068375029,9135.413626655742,7581.47184525779,4903.778075500142,7942.928438782728,7715.274937141312,7523.474676491753,7489.052908025431,4900.135880283376,11051.543762356816,6806.066266719303,4866.047325248666,7983.475016349516,6797.357873381872,6790.204815463447,8049.376510742617,6782.483127440693,6828.1146134097535,7961.418305181624,6883.020687006689,6964.977382635976,6796.86372460891,4924.927524338882,6751.101187044682,7530.018051182916,7927.672047915883,7467.55750240775,8090.566463185965,6798.745483050865,7872.192188436744,6833.248070674967,7650.561765826381,7933.222030996361,6793.577723288944,7460.573133642738,6737.62806205113,7665.823171664712,8009.179981274869
20170627,7973.84014665014,8365.531002104335,6794.824075225251,4837.616257302217,7989.900768480302,7535.650584133344,7924.526614961316,6645.918098447707,7970.494876025401,7629.442871590351,7988.576337392345,4851.068222514436,4957.376210836663,7503.140279116938,4848.009825370523,7489.31442408648,7988.185151032262,8011.409669048449,7554.570192120307,6915.226996463862,7468.6386123244565,7948.794702167565,4817.386508368432,7376.041609795662,8088.017537099273,8257.655826191845,6644.285108703797,4909.378766583694,6837.048494513977,6758.009719346279,8313.784504946774,7872.885528692665,4929.898866065969,7964.907973885186,11031.140226595006,4828.986974998745,6805.903593972969,7526.654702765502,7991.80263258975,8000.827012485293,6821.124561856194,7951.478620320383,8060.788436577345,7585.365334707482,6813.342295407918,7612.060777633307,7575.660500756048,6760.711796961893,6825.900645266005,7388.416202431818,8024.540422457154,6816.849705647778,6928.300768879405,7661.845110018653,7924.849523835821,7492.680438130708,7621.281443895756,7923.174069898167,7638.603051494395,7568.860993706973,4918.882415133975,6853.892573602321,8051.8123046996025,7698.183185361067,8005.133046079952,7883.95484839439,7474.758485816766,6838.317985420865,4809.047795674026,7677.930330963333,6746.58840074072,7479.324523645492,9186.199286942392,7587.245178210479,7612.528833809546,8303.298871784193,7555.099970474781,6967.871419835851,4895.751912195745,7660.952810650621,8432.757206087428,8049.341538550528,8036.563881442033,6832.86384389287,7942.585829116747,4896.661210740676,7916.29198107035,4837.761874038377,7810.066253078214,9244.262285973344,8065.0723659178475,7943.807744558741,6912.392702300469,7471.864237282608,6799.943149362059,6712.159034145033,7920.87318736888,6846.865709355191,7486.332319227961,7519.773714592426
20170628,7409.169907951914,6736.413081026116,8060.654762245852,4726.149942449197,7439.3697137534045,8288.583029459598,9157.68878856748,7883.717481476097,7536.274847767232,7511.336011860164,6835.028800063488,7902.593404956173,6691.727865664746,6875.142495822843,6775.6299349867195,7536.345908433707,6741.63957244423,6675.589394822543,8137.392115073528,6892.825457371989,6846.605584729123,6777.483513222646,7491.049809770251,8030.552181069945,7627.72052470285,4872.6435859241055,7999.018612448441,6862.581446356784,6862.6747590151945,7646.982152709273,7534.209386217823,7594.142474678023,4833.614930716528,6769.447696059638,6803.626841136387,8408.336061971939,6766.067868927038,8058.601452717391,6792.1950428742275,8458.70687374392,4795.043807909811,7891.099048246791,9255.271036372862,7431.7206871447015,8278.926717675231,8397.150688850283,4763.592203235629,7584.977255839326,7924.825692206577,7611.957126564519,6686.725363750609,7463.239425581342,10847.483408060014,6729.203374610517,7815.962459550369,6735.787031552283,10874.131497406323,6837.683675176936,4798.839390844837,7504.148967137229,6890.827779445851,10881.710164373375,4838.823816046462,4884.258753796078,8042.718377989898,6764.259362175073,4860.403694793163,8024.145792425814,7524.501912559299,6847.314711613105,6713.207795204992,7997.033644549029,7882.392378514369,6944.802925819181,8066.801179411866,7878.019716019549,6810.325571806445,7917.20604226614,4905.623430089047,7483.432276947429,7730.746909940989,6789.2008904923,7934.261887988362,7845.145392361192,8107.755570283506,7548.753754662631,6756.905864713388,7879.288866831071,7963.629550653414,4797.251020649848,7609.8334648394,6783.43539361948,7691.209858390917,7964.816362310184,8443.969830689955,8037.075455472312,8198.399751211296,6781.815533410207,6726.866584232461,4893.68558959335
20170629,6732.954501765878,4848.194997988709,6824.367550280762,7571.044333539894,6846.859303159004,6760.977734699536,8327.474903713879,8016.069186558824,4849.897628888955,7577.047307506846,7907.465337824573,6753.64068027732,7794.361886013539,6774.06216379439,4786.886088002721,7532.544766102895,6845.982718337822,6754.985388949563,6757.247816709141,7935.381022193112,8027.619096828135,7653.9504182211185,7980.2133738703005,4846.70744493293,6840.498055720548,6793.064970190886,7627.8137515127555,7635.3420511034765,7557.606875797738,6862.58357774376,8097.372022977251,4794.17478111601,6641.382171566201,4798.212318547583,7995.665583062076,6696.509297644106,6744.922067120706,4719.881408082389,7531.600823564714,7903.506728219735,7883.15864860748,7935.462705284167,7970.141497589401,8196.417454920203,7528.991859397435,6712.96848112613,4826.397915232331,6922.991550871621,4878.10252615055,4863.618897926896,7554.993227931178,4806.30282663052,7577.3169563354,8009.006818173359,8221.827859625568,8450.533116160843,7427.493401865638,6855.644615968364,8987.764523959535,7909.886869805964,6741.271286289635,4842.111782815822,6860.003174540244,4910.754350069579,6970.874636055674,6755.6649977864345,4849.0987157847485,7543.023349580909,7639.3333229757045,4844.639978575454,6801.176370049656,6912.132565136735,6816.857170598557,7922.06492412545,7899.215083307185,7525.456228477873,6824.351451769661,6834.556640789318,4849.236324103577,4801.336002147127,7961.208345082398,4866.024496762692,6856.112722940212,6853.628755751746,8031.313919694473,6900.782273082807,7430.176595846743,7535.77621889451,6761.554630150553,4804.2773039349395,7987.5709206850215,6949.309716908398,6827.485369269119,7554.512545181275,4915.728004341058,4837.141192239342,7518.71076287402,4859.383425018774,6722.5736548004825,6746.226561428246
20170630,6744.708030308582,7484.564388882072,6852.118791962513,4774.229820250118,8386.353544144189,6704.189592025051,7892.465136350111,6841.338480087492,8122.031205573856,6651.5299397299,6796.839579229208,4851.3695515553545,6772.159493581014,7921.170823811495,7904.754749496562,8002.952478540457,7602.419408694554,4927.711629629537,4851.1191411647915,8021.829841299439,6766.103812971306,7934.057487944453,7721.991896333031,6872.952869204433,7876.764983859677,6884.508854453363,4793.640332030333,7898.186837965675,6815.522929236957,4902.831073498619,7494.435598811273,6816.244067614115,7472.945286389394,7512.6743253461145,7481.838893103431,6796.122424641385,10414.618887429791,7846.028017022514,6813.29527187582,8285.58497398203,7947.375208816309,7564.608707823482,7421.759016079866,7572.337964181805,7665.288346943593,7936.721646037939,8005.89011819316,6826.992755155579,6838.684166150263,7481.527106719425,8251.854058278102,6825.840425387825,7422.492545292477,6865.953434704877,6757.80110138678,6988.325409630943,4866.333652795842,7923.941618719922,6668.426163310275,7651.7351795509385,4871.821321934115,6673.352263114223,8047.177824403954,7972.9774686416695,8124.038630208831,4823.394751100717,7555.699972099166,6836.972800445819,6816.841094073651,7946.643975820614,7825.742795015234,7585.904111250295,7645.629428802384,6737.500945140731,7639.72440987689,7534.140255602044,6867.246821688066,4891.477698131079,8048.681204368693,7978.670262518752,6840.217021969897,6936.321351298898,6886.738965026872,7667.625090847946,7871.608463578218,8004.440385283748,7623.703738277164,7926.484752226646,6885.034151253189,9138.445779909338,4867.160927034564,6781.3561071648055,7480.743955717065,7942.3411904369095,7556.990710204514,9173.382202682042,7483.399568936733,7924.145452750411,6812.6259495732465,4830.330741261631
20170701,7646.305716880405,6869.351669328091,8020.4417634449455,7586.702220780836,7605.700714725372,6835.134778978263,7726.683735028506,8030.528690443711,7565.188536747273,6963.110929454771,6852.767545225761,4896.466523932754,6842.683929376224,7956.031979837115,8528.86798642577,7604.546504361965,8409.333368851467,7702.066084255826,8503.532520765182,8077.517433701736,6952.298071780689,7674.603201648541,6838.380065401691,6788.252863310906,6717.2917813032,6857.336175033532,8119.344744068237,8434.988416222062,4949.761264668921,10920.265844525378,6949.488562244889,6722.641925584771,4856.173171109337,4735.353892763043,7598.575197576183,4837.78314000824,4843.093856013507,6846.470598717872,8500.457715818176,7613.445755995929,6889.990981484708,10936.314078091098,8592.615917811225,7574.535187229124,7721.954612772002,4900.350263025995,7574.207836495831,8085.792504328172,4955.976857756106,6988.3058189849435,7612.024689671437,8010.29279004839,9253.301086690033,6767.346955554677,8073.182295927816,6907.212902442658,6812.099744138322,8094.351523719189,4993.692615363721,5017.061216817144,6884.340718504882,7680.8939111737,7694.921636666612,8069.910040065231,6900.956613047821,8146.004099682194,10725.00139360489,6874.496352471601,9321.346814873792,6948.969242540634,6825.8648366928755,8572.277006027236,6902.40413986694,4930.213530812412,8099.7061724069645,4784.021215094272,8097.930432910037,8060.470183650413,8465.294078251673,6776.860082707581,7645.541922011493,8060.768850747886,6821.020385470439,6788.084415764054,7772.260706505525,4903.397187506698,6983.621492382857,7079.124261154008,7554.577429548384,7579.329961332086,7001.768731821664,6895.321640307822,8361.458587714113,4890.393122038712,8164.915433031468,7104.570566477755,7594.835778719064,6808.414243407626,6818.663057397947,8018.231678198771
20170702,8085.506690952774,8598.3808996503,7763.142424922328,7945.417464099163,6790.1865328436015,6811.146410750691,7658.964614928896,6880.466770008925,6756.835554057644,7717.142476299827,6954.59344253152,6882.394053601774,7658.764617102819,6812.24125826395,4885.853639407836,7641.665432753922,4978.155976095593,6927.518045378672,8143.2636762001475,8034.236919614026,7728.281554132638,9156.358934895921,8293.512951073148,8093.107884622393,8103.186254203675,6896.246601204496,6944.945361063822,7653.5302618814385,4949.779340437849,4879.75827123296,7698.674083296705,6780.915553724191,6837.862764223157,8409.166032230114,8365.78279238542,7672.927268749197,6914.123166701653,8116.90552523917,7528.789239830422,6792.632198975555,4777.494025016398,6851.183120563269,8094.921139853219,7010.208111007762,4919.287610260917,4905.607013533745,8052.5647190247355,7569.1534705246295,6892.251650222236,4841.5041201754175,8034.623397631943,7666.676743603668,7588.257282155241,6868.8607762512465,7691.0995119970385,8044.793915047005,7916.6568227371845,8032.794182051885,6939.9250821794785,7916.100610127716,8136.254758961661,7995.355894436707,6956.896887996275,4993.267669689182,7938.787679191426,7051.555243580184,7486.393318714717,8070.200128826312,6912.3040048914645,6740.284217522682,4870.705024101674,6974.642995325175,6898.740851427157,7994.213202485362,6867.622247964193,7668.576176262345,8540.995312659903,4899.728736900943,7036.988311032212,4936.294667793907,8378.096282080745,8027.131255395113,8574.93125874457,8463.238768408713,6944.468359060255,8043.555730380128,6789.4188953376615,4906.905350722941,8547.023439400024,7590.305189730012,7631.127521043252,7642.013601669504,7575.004920249898,7940.576670669794,8044.7664469575475,7540.186368101431,8011.664945159897,6904.805427570495,4923.401923308128,6915.783386154945
